964523,2088383,101,5.5,
202803,619721,99,....1212.1,
600276,1701412,99,5100000000,
130196,392878,101,6.8,
350458,1096678,100,38,
1167483,2302859,99,110111.001,
9148,26317,99,00.0000115,
785644,1897728,100,272,
913174,2033230,100,8,
731794,1838778,100,10,
1368078,2514377,99,2.......44,
466710,1401050,99,0.....2311,
1342184,2485983,101,3.4,
1101278,2234237,101,4.0,
948005,2070630,101,1.3,
1082715,2214867,99,1..1..1..6,
23644,72721,100,137,
63009,183362,99,...122...3,
259804,892462,100,10,
1087937,2220456,101,3.7,
148350,471017,99,1....512.1,
809622,1923392,99,...0.11212,
783088,1894742,100,216,
1015323,2142016,99,0..0010114,
478222,1423473,100,11,
236173,739038,100,22,
236664,738342,99,01.0.01.03,
1142837,2277798,101,6.8,
982947,2107006,99,...171....,
1005172,2130942,100,18,
620897,1722547,101,6.4,
1256314,2394030,100,1611,
159641,500787,101,7.8,
195672,591856,99,..000.2211,
212166,651195,99,.1...113.1,
645987,1748993,99,.0004.20.0,
120882,377778,99,2...00.014,
43136,137834,101,6.7,
8893,24473,99,......424.,
520633,1562187,100,7,
176688,551731,99,....2033..,
90461,286293,101,7.6,
609342,1710743,99,20..003100,
651997,1755176,100,13,
966101,2090091,101,1.1,
610447,1711858,100,7,
779764,1891206,100,309,
1036724,2164831,101,7.1,
444428,1345126,101,7.9,
505616,1511987,101,7.8,
341278,1072755,100,11,
998481,2123516,99,00..0..213,
823181,1937239,101,2.4,
54137,162745,101,7.0,
1279853,2419170,101,5.1,
1342777,2486685,100,487,
179626,556618,100,122,
1203049,2339569,100,6,
77368,225926,100,53,
1198128,2333959,99,0...0.0.06,
1159448,2294601,101,3.4,
628052,1730827,101,6.2,
184934,569326,101,6.7,
1183535,2319625,101,5.3,
161169,504164,99,...10..114,
1067607,2198929,99,0000012101,
1309539,2451497,99,.000121011,
938814,2061258,99,0000132000,
702,752,101,6.0,
496084,1477703,100,5,
985885,2110294,100,6,
462454,1392212,100,15,
733996,1840921,100,6,
1322011,2465045,100,20,
1113786,2247796,99,.2.1231...,
1126615,2260724,100,45,
966403,2090421,100,17,
1195719,2331415,99,1..0000123,
118787,370864,101,7.8,
1117782,2251882,99,0....01412,
1286303,2426090,101,8.0,
269773,848919,100,9,
282154,878226,100,333,
801548,1914709,101,7.7,
1096927,2229971,100,15,
939336,2061827,99,1..0000103,
1192071,2328164,99,0001112100,
431445,1315822,99,0..0112110,
37023,121310,99,0.00..0232,
43222,138398,100,9,
1228018,2365355,100,67,
122983,384669,100,15,
681399,1786326,99,3.1..1..21,
1373722,2520025,100,41,
478110,1423422,99,.....133.0,
1045294,2174444,100,256,
277590,867690,99,0...113101,
1374032,2520323,101,5.7,
958632,2082116,99,0....203.2,
693847,1800001,100,5,
127896,389298,99,.00..02112,
335482,1055333,100,91,
197164,602035,100,7,
380445,1185563,99,1000111.01,
1073313,2205092,99,0000101110,
129753,392140,99,..2..2...6,
1378625,2524351,101,6.3,
1369660,2516326,100,10,
900819,2020749,99,20.01....5,
171772,543377,100,22,
1154048,2289190,101,5.7,
394243,1218045,100,237,
1338986,2484138,101,5.3,
1253334,2390897,99,12......14,
779537,1890907,101,5.8,
626248,1728802,100,7,
28467,82800,99,0....021.3,
994985,2119618,101,6.5,
110390,346305,101,7.2,
196888,604553,100,36,
1299357,2440380,99,2.000111.1,
1177467,2313047,99,0000121101,
368554,1146268,100,25,
342153,1075664,99,.4...6....,
115652,362475,101,6.8,
1322403,2465385,99,0100011012,
1220520,2357398,99,...2121112,
1227786,2365106,99,......11.7,
117233,369246,101,7.5,
1223874,2360907,99,10.0200001,
878956,1998933,100,81,
427567,1307620,100,8,
1214499,2350722,99,....012221,
758603,1866766,101,4.3,
735191,1842045,101,3.4,
383291,1191263,101,7.9,
909842,2029647,101,6.1,
825831,1939840,99,.0..001222,
175064,550267,101,7.5,
114953,361688,101,6.4,
775103,1885575,101,5.4,
316277,993911,101,7.9,
608098,1709291,100,191,
649061,1752287,101,6.5,
940828,2063342,100,69,
283767,881175,99,00....0116,
205921,629151,100,70,
275646,861194,99,..0.011211,
1365746,2512086,101,5.9,
1213416,2349674,99,00.0001112,
1241855,2379947,101,4.7,
1219099,2355831,100,6,
368916,1146724,99,0...0.1122,
638312,1740845,101,6.3,
624702,1726654,99,.....424..,
1188895,2324840,100,63,
486205,1444140,100,26,
1146742,2281622,100,13,
707783,1813646,101,5.4,
371734,1157765,100,14,
787285,1899533,100,161,
698753,1804782,101,5.9,
774655,1885105,100,18,
775416,1885901,99,2000000002,
1023287,2150658,101,5.8,
929571,2051626,99,5....1...3,
1273842,2412597,99,00.0022110,
1106807,2240703,101,1.9,
229678,710023,100,64,
889793,2009754,101,4.6,
1058366,2189063,101,2.2,
416464,1277263,100,11,
913739,2033843,101,4.7,
259387,827304,100,11,
1094079,2227249,99,4...2.1..1,
804748,1917999,100,293,
762249,1871414,99,.0.002220.,
803475,1916544,99,2..0300..1,
591495,1691133,99,3000.00..3,
198132,607238,99,2....2..42,
95079,301335,99,..0.003211,
1075032,2206438,99,4...2....2,
735561,1842479,99,2111100000,
953676,2076725,99,..2422....,
996995,2121872,101,6.1,
1017074,2143610,101,7.5,
612861,1714548,99,111001.002,
869026,1988753,100,172,
23731,72749,100,182,
434556,1321800,99,20..0.2002,
190564,579376,100,41,
615679,1717325,100,15,
7097,18943,100,20,
634336,1736973,100,17,
198695,608697,101,7.6,
220888,682707,100,6,
1171112,2306742,101,8.2,
152261,482939,101,3.7,
907444,2027315,100,27,
2673,6602,101,6.9,
615431,1717100,101,7.3,
430596,1313704,99,......82..,
1197755,2333658,101,7.1,
323020,1014108,100,18,
675592,1779434,100,25,
1138516,2273369,100,12,
740720,1847724,101,5.6,
707785,1813647,100,10019,
857934,1975130,99,5...2.1..1,
1051599,2181399,99,1....11112,
335452,1055323,100,201,
45973,142336,100,7,
1314120,2456738,99,1.....33.1,
546859,1640896,100,10,
1256722,2394533,100,71,
554143,1649684,100,17,
975171,2098949,99,0000001113,
1143739,2278594,100,53,
403715,1243905,101,6.3,
1236034,2373960,100,299,
1155442,2290571,100,8,
433273,1321099,100,11,
184561,568988,100,19,
545660,1639793,101,4.4,
517028,1557688,101,6.9,
369554,1147406,101,7.8,
665786,1769502,101,6.7,
1302640,2443846,100,220,
440815,1335892,100,58,
1213225,2349526,100,16,
864197,1983269,101,7.7,
1182407,2318317,101,7.9,
199977,615775,99,00.0001223,
440707,1335856,100,56,
379147,1183883,100,497,
1379628,2525462,99,..00013111,
984440,2108669,101,6.3,
283030,880207,100,9,
681135,1786061,99,0000011102,
215889,662515,99,0..0.02112,
672756,1776567,99,20.0100001,
1294319,2434765,101,3.8,
676747,1780951,100,6,
255248,811338,101,5.8,
784017,1895782,99,0000011212,
902932,2022661,100,11,
137174,426419,101,2.2,
875199,1995278,99,2..1.11.12,
569465,1667651,101,3.3,
554986,1650905,100,53,
780682,1892319,100,11,
888083,2008025,101,6.9,
946579,2068811,100,47,
313369,979776,100,24,
950219,2072946,101,4.8,
777940,1889102,100,290,
1003255,2128816,100,7,
5652,12278,101,7.8,
1178652,2314324,99,....15.2..,
310445,966019,101,7.1,
897004,2017372,100,16,
323420,1014807,101,7.5,
1022507,2149883,101,5.9,
838173,1953965,99,00021100.0,
236061,739001,99,00...12023,
418658,1282271,101,6.8,
70772,203488,101,6.1,
851188,1968104,100,27,
1202894,2339430,101,6.9,
675466,1779305,100,112,
117881,370562,101,6.6,
719365,1825463,100,545,
247870,779848,100,314,
18258,53443,101,7.0,
995652,2120343,99,0000121001,
1032696,2160125,99,.....22..6,
611499,1712912,99,0000001212,
32510,100465,101,8.2,
1128459,2262659,99,....1.1..7,
788099,1900451,101,5.5,
683513,1788792,101,5.5,
145281,464385,99,3010.010.2,
1372809,2519263,99,...242.2..,
1375671,2521731,99,6...2..2..,
1010833,2137026,100,15,
902735,2022507,101,2.9,
1016323,2142720,100,6,
837920,1953616,101,4.8,
1165766,2301085,101,5.6,
168917,529188,101,8.4,
355154,1112877,101,6.5,
41962,133646,100,14,
502827,1501171,99,....2242..,
1098401,2231464,101,2.7,
1033577,2161069,101,7.5,
756496,1864885,100,89,
30115,93625,100,35,
1170496,2306141,100,23614,
410633,1269690,101,7.0,
534506,1610752,101,7.4,
464809,1396205,100,21,
213668,654681,101,7.1,
515461,1555090,100,14,
339961,1069968,100,924,
1260330,2398261,99,1101110001,
809382,1923154,99,..0110..05,
921534,2042346,99,113111.1..,
569840,1668070,101,6.4,
910360,2030307,100,441,
1045795,2174904,100,8,
860143,1977968,100,5,
1129077,2263291,99,00.0011212,
279067,871212,100,9,
430773,1313890,99,1.....2211,
131510,442121,101,7.7,
553503,1648674,99,.1..24..12,
180589,557418,100,74,
449095,1355720,100,60,
1368664,2515127,100,7,
928835,2050931,101,6.4,
868990,1988720,100,14,
1331191,2474978,100,8,
903033,2022760,99,..0.22.102,
208717,635880,100,7,
741236,1848193,101,4.8,
618564,1720299,99,1.0.110003,
1268581,2407325,100,12,
575291,1673801,101,5.7,
479586,1427043,99,0000001212,
528440,1589093,101,7.9,
496914,1484957,99,1..1..5..1,
1135878,2270407,99,1.1211...1,
838850,1954590,101,1.2,
620633,1722292,101,6.3,
381280,1188613,100,7,
1254613,2392219,100,78,
797491,1910486,100,992,
9952,31055,99,....022102,
921834,2042696,99,..1...2221,
130407,392949,99,.10.0.0015,
1289307,2429325,99,0000012211,
610532,1711935,101,6.5,
463462,1393532,100,5,
534112,1608164,100,6,
1131855,2266021,99,0000011211,
33924,108105,99,2.1..1...4,
491274,1458720,99,1...0..123,
1079122,2210674,100,164,
915294,2035658,99,...0011211,
1307329,2449149,100,7,
829333,1943540,100,40,
438993,1332296,99,1.00001120,
488577,1448173,99,1001100001,
951264,2074016,99,0...000223,
1249831,2387921,100,328,
1064969,2196224,101,6.2,
104771,333303,101,7.5,
476490,1418892,99,...1.1.212,
122235,382793,99,....22.4.2,
291861,903006,99,....012311,
232341,718629,99,....0.2311,
1091812,2224861,100,5,
598215,1698806,99,...2242...,
1258937,2396811,101,6.7,
653726,1756896,101,6.6,
315984,991585,99,0.010.0013,
221999,688582,101,7.8,
720374,1826473,101,5.3,
1218246,2354961,99,2100100..1,
975175,2098959,100,165,
277540,867673,100,15,
235394,728840,101,7.6,
606140,1707525,101,5.8,
844410,1960384,99,2000000004,
314229,982763,99,00.0001213,
134195,403314,101,7.3,
918466,2038558,100,7,
1026558,2153586,99,....213..2,
416746,1278672,100,27,
558021,1655482,99,.000111201,
458582,1377947,101,7.9,
1286732,2426596,101,6.8,
391710,1206673,99,0000000223,
216662,662926,101,7.5,
884866,2004570,100,54,
712500,1818788,99,0001111100,
1367894,2514243,101,2.1,
1218011,2354750,101,6.3,
505974,1513785,99,1.....1231,
51915,158751,99,1......71.,
246103,773716,100,26,
1208091,2344218,99,111...111.,
1298456,2439740,101,4.2,
216391,665611,100,57,
925405,2046938,100,12,
1205568,2342111,99,0..2310010,
1141148,2276261,101,5.0,
604750,1706304,100,9,
676801,1781005,100,5,
896465,2016853,101,7.0,
999605,2124943,101,7.0,
622166,1723903,101,4.1,
248053,780592,100,9,
261805,828300,100,137,
857129,1974144,101,4.7,
561716,1649256,101,4.0,
1308176,2449985,101,6.3,
9434,27232,100,8,
693482,1799607,101,6.1,
855784,1972369,100,7,
92461,291516,100,10,
406472,1249169,101,6.7,
333552,1049395,99,..0.000223,
345277,1082836,100,20,
1183036,2319035,100,5,
1098001,2231070,100,16,
665543,1769191,101,5.3,
960417,2083962,99,.....242.2,
287179,892001,100,38,
707150,1812906,101,5.8,
1180655,2316441,101,5.4,
1158309,2293367,99,...1113.1.,
1062174,2193162,99,102000101.,
412939,1274058,100,53,
1221826,2358846,100,8,
912792,2032756,99,.2.222.2..,
1027300,2154362,100,11917,
1217284,2357037,100,16,
1059840,2190655,99,10...000.5,
1011642,2137967,99,00...0..08,
619702,1721306,100,45,
1338885,2484053,99,1000000113,
445782,1347787,99,.0..001212,
345242,1082733,101,6.6,
882928,2002309,100,93,
679625,1784094,101,2.8,
1370729,2517344,101,1.4,
243804,768978,99,0...001213,
644520,1747347,99,0001121000,
472474,1413803,100,23,
323964,1016719,99,3.......33,
305011,943399,100,33,
721204,1827363,100,15,
42664,133881,100,9,
1146192,2281116,99,....222..4,
681866,1786835,101,5.6,
26705,77891,101,7.3,
1278647,2417938,101,5.5,
948244,2070938,100,93,
35896,119969,100,19,
1217293,2353944,100,51,
982469,2106503,101,7.1,
338173,1067468,100,19,
897408,2017686,99,22001.00.0,
415257,1275955,99,0.0.002212,
814153,1928248,100,266,
72338,206898,101,6.2,
1331746,2475677,100,234,
346084,1086050,100,10,
405540,1247217,99,.....22112,
277860,868096,99,.10.021.02,
171455,542817,101,7.1,
154565,490882,101,7.5,
270311,849752,101,6.5,
1278934,2418222,100,153,
1359814,2506013,100,7,
1098947,2232024,101,6.5,
695945,1802217,101,4.6,
22858,71535,100,9,
52612,159451,100,18,
1031709,2159143,99,01..212...,
264901,835853,100,2925,
389526,1200825,99,.....14200,
1288843,2428851,100,467,
975896,2099552,101,4.8,
935228,2057366,101,6.6,
589640,1689240,101,6.7,
806102,1919653,101,6.4,
821957,1935974,101,7.0,
745856,1852527,101,6.8,
979431,2103436,99,.....612..,
1023690,2151060,99,...422...2,
362996,1130916,101,6.3,
611760,1713127,99,0.00012201,
1377634,2523385,100,12404,
651613,1754757,100,52,
468380,1403972,101,6.9,
951781,2074748,100,868,
1369937,2516601,101,5.7,
402645,1243511,99,10.122.1.1,
31084,97001,100,40,
457655,1377002,101,6.9,
1199650,2335700,100,326,
982570,2106580,100,15,
278704,870250,100,77,
825620,1939619,101,5.3,
236851,740203,100,7,
769980,1880475,99,1..12.12.2,
1062933,2194064,99,0.....0141,
347834,1089849,101,7.3,
763151,1872423,101,6.7,
414405,1275375,99,0...003112,
134791,404369,100,30,
1222258,2359336,100,10,
213756,654732,99,.11.2.1111,
1309526,2451476,101,6.8,
451377,1361331,99,....002411,
1290812,2431092,101,5.4,
755648,1863972,101,6.3,
959494,2082898,100,48,
570965,1669219,101,4.6,
51815,158700,101,7.8,
441688,1337056,100,10,
1098455,2231524,101,5.6,
942890,2065482,101,6.5,
1269209,2407878,101,5.2,
1017504,2144023,99,....242..1,
1287043,2426904,100,17,
691631,1797947,101,5.9,
467331,1401301,99,..0..12112,
625793,1728304,101,6.7,
875055,1995078,99,1...11.4.2,
747722,1854779,101,3.7,
1115683,2249611,100,55,
856986,1973895,99,21011.0.02,
816994,1931110,100,10,
873175,1993440,100,7,
767576,1877821,101,3.5,
20278,55654,100,29,
357374,1120752,101,6.9,
811113,1924987,99,0.111111..,
656017,1759472,100,232,
443619,1342554,99,0.....0233,
586053,1685425,99,..1..5..11,
1256175,2393860,99,1.00330000,
1327000,2471200,100,20,
650297,1753745,101,6.1,
504735,1512215,99,....001122,
574657,1673135,100,17,
1070730,2202300,99,...021300.,
316945,995159,100,149,
759678,1868123,99,4...6.....,
772827,1883435,99,1...0231.0,
147355,469666,100,17,
353336,1101813,101,6.4,
317933,1002760,101,6.7,
968433,2137077,99,3....3...3,
647022,1749894,99,1.0.011301,
401706,1239698,99,.0000231.0,
439122,1332442,99,....3.31.1,
1042081,2170629,100,6,
1254949,2392521,100,34,
74130,218048,99,630.......,
450371,1357047,101,6.6,
1329960,2473787,99,....1402..,
888108,2008111,99,22..4..2..,
488081,1447664,101,7.7,
1129824,2263841,99,2..112..1.,
883595,2003270,101,4.1,
848953,1965315,100,83,
220234,681211,100,25490,
728188,1835091,100,12,
709507,1815300,100,118,
993350,2117666,101,5.4,
1070370,2201880,99,0......215,
366408,1137845,99,0...001222,
404777,1244301,101,5.6,
192978,586183,99,0.00001115,
1201410,2338013,99,0000001113,
984510,2108733,99,0....0.224,
760176,1868748,99,0.....1..7,
1286877,2426723,99,20.000.0.4,
1331723,2475659,101,6.1,
558643,1656705,100,11,
187960,572747,100,10,
1357123,2503184,100,12,
845927,1962116,101,5.2,
652557,1755681,99,1.1.2111.1,
492484,1465580,100,21,
246521,773855,101,6.7,
1149381,2284282,99,000122100.,
724544,1827440,101,6.6,
743572,1850507,100,7,
157519,497788,100,24473,
1105140,2238828,99,0....00212,
1291366,2431645,100,18,
1240804,2379014,100,522,
1083702,2215818,99,0000012111,
535906,1617325,100,36,
1079980,2211620,100,42,
907068,2026817,99,...1022.11,
942517,2065098,100,20,
551539,1645884,100,12,
712279,1818344,100,6,
367461,1143272,99,2010010002,
1339329,2484475,99,00..1.1201,
660272,1763652,101,6.8,
17382,52679,101,5.7,
317889,1002745,99,....1.421.,
16726,51549,99,...2.2.222,
189656,577954,101,6.4,
805452,1918923,99,30...00..3,
127015,386943,100,53,
1212409,2348674,100,8,
273709,857259,100,12,
1255454,2393089,101,5.1,
904614,2024450,99,1...021201,
452696,1365205,101,6.7,
1109182,2243292,100,165,
1086085,2218447,100,8,
346118,1086516,101,8.4,
112070,348459,101,6.1,
125991,386144,99,0...002302,
185579,570943,101,7.3,
341464,1073233,100,6,
1243858,2382043,100,186,
63305,185166,101,6.0,
923084,2044217,101,6.9,
735217,1842074,100,7,
380508,1185584,99,0000002211,
129105,390466,99,1...0.12.3,
1151490,2286472,99,0000002311,
206284,629923,100,23,
551218,1645496,100,20,
402633,1243507,99,..00023000,
752905,1860397,100,310,
523920,1579644,99,10...00131,
1087690,2220228,100,22,
861716,1980440,101,6.5,
507412,1518411,100,6,
1017008,2143518,101,3.0,
696557,1802776,101,7.2,
812651,1926548,101,5.6,
379072,1183858,100,779,
539478,1633327,99,0..0000015,
1137301,2272025,100,8,
1312477,2454623,100,29,
719172,1825285,99,0.....0016,
501268,1497035,100,16,
737320,1844340,100,95879,
1132431,2266682,99,0..0212100,
650267,1753718,101,6.6,
595346,1695132,101,5.2,
1053154,2183057,100,80,
275594,861065,101,2.2,
688140,1793811,99,......22.5,
223090,692637,100,20,
1298885,2439791,101,6.9,
410944,1269894,100,24,
52406,159221,101,6.6,
419328,1282966,99,00.0000223,
1174177,2310124,100,19,
799060,1912091,100,56,
596416,1696435,100,1429,
1110079,2244264,100,41,
769632,1889575,99,200..01.11,
1094977,2228186,100,28,
1102945,2236299,100,14,
754297,1862316,100,17,
16439,51316,100,245,
262572,829111,99,1..11.51.1,
675184,1779007,100,58,
265816,837289,100,32,
620392,1722016,100,85,
1118750,2252898,101,7.9,
823464,1937518,99,0000012210,
1014774,2141450,99,0000012210,
320510,1009432,101,6.5,
593252,1692990,101,3.8,
301594,929347,100,15,
253994,799979,101,1.8,
1267738,2406354,100,44,
860136,1977963,99,....214..1,
484254,1440354,99,0000000015,
759700,1868161,100,9,
255856,811922,100,31,
576686,1674882,101,3.6,
128162,389557,101,7.7,
93397,297958,100,271,
388061,1198360,101,7.4,
740112,1847105,99,000.021101,
796511,1909350,101,5.9,
160386,502471,99,1...012301,
626176,1728696,100,7,
1131127,2265177,100,13,
1189805,2325747,101,7.5,
1117374,2251415,99,0000111201,
173736,549056,99,0..1.00113,
142506,454081,99,0000021101,
1114957,2248824,100,32,
989189,2113528,101,6.6,
928618,2050736,100,11,
5585,12256,100,73,
44432,138984,101,7.8,
50860,154387,100,67,
738961,1845913,100,46,
672866,1776726,101,3.8,
400727,1239100,101,5.8,
1297262,2437891,101,6.6,
1180534,2316346,100,9,
917918,2037877,101,4.4,
861860,1980653,101,4.3,
848032,1964322,100,6,
645099,1748043,99,..2..21.2.,
231615,716794,99,..2...6.2.,
1272939,2411629,99,1001110000,
767209,1877405,100,1022,
241960,768362,100,49,
597796,1698182,100,18,
770779,1881360,100,6,
1298934,2439864,99,5...21...2,
404210,1244094,101,5.7,
3820,8883,99,0.00001223,
1131640,2265800,100,27,
1245843,2383868,99,2...6...2.,
928573,2050637,100,37887,
1063886,2195027,101,6.7,
582719,1681401,101,4.7,
492427,1465561,100,17,
1242910,2381068,100,299,
722551,1829374,100,8,
181812,561229,99,..02....05,
313063,978079,100,17,
880076,2000056,101,5.2,
863718,1982762,99,03....0..4,
1077825,2209208,99,0..1.0.5.1,
128142,389532,99,0000111101,
1193409,2329029,99,1..1..32.1,
1164960,2300292,99,0000111101,
757736,1865954,101,4.9,
712791,1819235,99,0000011003,
483072,1438872,99,0.0.001213,
890462,2010495,101,6.9,
873482,2000002,101,5.5,
665006,1768611,101,1.0,
371086,1153293,100,79,
735055,1841875,100,5,
469693,1408543,100,6,
535433,1614225,101,4.8,
220036,680508,100,22,
62332,180734,100,63,
198856,609120,100,83,
792259,1905014,100,88,
867902,1987652,101,5.8,
74761,221991,100,270,
231400,716071,100,22,
1246401,2384418,99,0000000013,
583336,1681979,100,37,
557221,1654302,100,5,
1343646,2487596,99,..001320.0,
502646,1500361,101,7.2,
283029,880207,99,1.....3122,
1283058,2422609,99,0001121000,
254142,800208,99,00.00231.1,
1358937,2504969,99,1000000004,
422373,1295949,99,.0.0121111,
221101,682878,100,11,
1300114,2441141,100,6,
444309,1343310,99,.....1610.,
870907,1990692,100,1637,
139011,438185,99,0000013111,
138530,436860,101,5.6,
1350706,2495990,100,101,
759978,1868520,99,0001121000,
558164,1655707,101,5.3,
1288822,2428813,100,921,
382459,1190133,100,30,
1073459,2205236,101,5.0,
804005,1917186,101,5.9,
1112806,2247049,100,58,
649104,1752382,99,4........6,
1290716,2431003,101,7.4,
741688,1848692,100,15,
1035058,2162766,100,49,
875712,1995712,99,0001121000,
820003,1933934,100,8,
367533,1143594,99,0000011102,
413300,1274706,101,7.7,
1040849,2169055,101,6.9,
851133,1968433,99,0000122100,
1277821,2416946,100,14,
1290642,2430900,99,1.0...0007,
540578,1634297,101,6.8,
616666,1718426,100,52,
205249,628051,100,18,
727888,1834723,100,85,
372467,1158454,101,7.1,
1101342,2234561,99,2...1..112,
12070,36219,99,8..1......,
199455,610995,99,..1..33..1,
736901,1843963,101,6.3,
866475,1985878,99,...221.11.,
852080,1970116,101,8.7,
465531,1397878,99,..0.003201,
1342215,2486055,99,.....442..,
1182629,2318570,101,8.0,
61350,176248,99,1...001004,
246686,773910,101,7.2,
1203110,2339621,101,5.1,
200248,615865,100,819,
1126195,2260144,100,10,
1251254,2389326,101,8.5,
705909,1812027,99,5...1...11,
739815,1846828,99,702.......,
168758,529135,101,8.3,
532270,1604324,100,89,
301464,929133,99,1......151,
620875,1722533,100,14,
323387,1014796,101,6.5,
128703,390509,99,1...0.1302,
1005164,2130939,101,7.3,
792286,1905110,100,81,
245204,769571,101,6.1,
650724,1754203,99,0..0.60.01,
472867,1414434,100,12,
229805,710147,101,7.3,
1277626,2416781,100,199,
532374,1604359,99,0..0001032,
585466,1684509,100,46,
821241,1935183,99,4.01..0..3,
138027,430049,99,1.....3..5,
1248103,2385994,100,686,
78166,227899,100,8,
28844,84137,101,7.5,
797850,1910886,99,41000000.1,
112464,352066,99,2........7,
891680,2011704,101,6.8,
1366977,2513205,99,0101101101,
124800,385747,99,1...012200,
136468,424684,100,401,
1032481,2159959,100,11,
237028,743973,100,13,
151739,481501,101,7.4,
376517,1170894,101,2.1,
849498,1965907,99,000.113110,
963261,2087447,99,0000121001,
611479,1712893,100,18,
392148,1207353,99,2......511,
702825,1809045,99,1.....3112,
1129094,2263308,101,5.4,
373893,1163263,99,2..6..2...,
1357525,2503611,100,10,
702932,1809212,101,6.7,
496684,1483544,100,9,
873070,1993303,100,1020,
230438,712556,101,7.1,
871021,1990795,100,57,
773742,1884349,99,2.......26,
1051898,2181667,101,6.4,
391480,1205176,100,5,
1175763,2311339,99,1120000..1,
549315,1643208,99,0000122000,
589139,1688750,101,4.3,
178159,554423,100,15,
1102811,2236192,101,6.7,
974096,2097769,101,5.5,
345113,1082548,101,6.1,
621576,1723258,99,.....16..1,
837976,1953662,100,8,
1325971,2470069,100,8,
876203,1996135,101,2.2,
98561,308035,101,6.3,
208652,635857,101,6.6,
303522,939741,99,....202200,
1059186,2189976,99,0000001321,
917504,2037353,101,5.8,
639074,1741527,101,5.1,
601923,1703272,99,.....1.1.7,
585934,1685209,100,5,
578830,1677161,100,21,
779492,1890852,101,2.6,
704405,1811049,101,5.7,
726221,1832979,101,1.9,
1327776,2479228,99,62...2....,
1009739,2135698,101,5.7,
629691,1733055,99,6........3,
907387,2027270,100,21,
782595,1894261,99,0000001213,
969227,2092826,101,4.1,
12816,37762,101,3.3,
10638,34011,101,6.7,
1105234,2238919,100,289,
926171,2047885,101,5.0,
1108767,2242822,99,0000122000,
69398,195278,101,6.0,
1175872,2311414,100,8,
146164,468956,100,352,
676965,1781167,99,0000012211,
698585,1804586,101,4.0,
843334,1959471,100,5,
59858,174306,101,6.6,
428227,1308292,100,16,
301404,929060,99,0.0..00303,
911779,2031586,100,6,
1363624,2510102,100,7,
28898,84156,101,7.9,
211480,648696,100,7,
1245379,2383408,100,2560,
353081,1100977,101,6.9,
1117916,2251980,101,6.3,
330101,1040968,101,5.8,
366980,1140138,101,6.2,
18913,54359,99,.0.0000223,
1128234,2262425,99,0001111101,
310643,966085,101,7.5,
358828,1124567,100,11,
452587,1365148,100,81,
1113529,2247688,100,16,
708627,1814345,99,0.0..02013,
924935,2046377,101,5.9,
1052760,2182627,99,1.0..00113,
627851,1730540,101,8.4,
640367,1742963,101,5.7,
445830,1348016,99,0000012201,
402915,1243609,99,..00022110,
1333457,2477605,101,4.9,
957405,2080640,99,....12.211,
731464,1838436,100,19,
498817,1491324,100,423,
826122,1940125,99,0.....0..8,
649891,1753235,100,15,
895769,2016088,101,4.9,
983231,2107342,101,4.0,
559960,1658681,100,39,
1129133,2263340,101,4.4,
839575,1955153,100,48,
615140,1716810,101,5.1,
275050,859925,100,16,
1250845,2388854,100,12,
1154378,2289479,101,3.0,
176931,551812,99,.1.1123.11,
232740,719436,99,41.000.0.0,
729913,1836881,100,21,
317537,999867,101,6.4,
1136587,2271134,100,15,
904532,2024347,101,6.1,
308962,959861,100,6,
907483,2027352,100,11,
591720,1691365,99,1....21.21,
6457,18729,99,0..0200111,
1094836,2228008,100,30,
689260,1794933,100,72,
1056932,2187223,101,6.6,
787716,1900054,99,3...2..1.4,
773946,1884521,99,110.00..15,
883686,2003329,99,..22..42..,
633191,1736026,101,5.6,
1104985,2238644,100,16,
518034,1559226,99,3.....2103,
604992,1706440,99,3000000001,
189225,576801,99,0.0.000123,
1208604,2344695,99,0000121000,
1012830,2139387,99,0000021102,
1349732,2494416,101,7.8,
1043921,2172691,101,5.9,
12127,37158,99,0..0012112,
1372296,2518824,99,0000022100,
1084434,2216717,99,0.0.000016,
437070,1328826,99,21.......5,
310647,966087,99,....0.1410,
1311568,2453687,100,11,
869906,1989576,101,5.8,
930880,2052956,100,83,
874136,1993973,101,6.8,
125258,385899,101,6.7,
299959,916209,100,24,
1187276,2323300,101,7.4,
874398,1994471,99,1000011002,
1160015,2295148,101,4.6,
1202525,2339088,101,5.5,
1076511,2207938,99,....1322..,
72116,206469,101,5.3,
675995,1779895,101,6.1,
357667,1120849,100,12,
1263984,2402250,99,5......21.,
311871,973288,99,00..0.1113,
992678,2117119,101,6.9,
779476,1890834,100,13,
863258,1981823,101,4.7,
739968,1846963,99,...111.3.1,
824814,1938906,99,..1..302.0,
709057,1814793,100,44,
1258976,2396846,101,5.0,
1148705,2283632,101,6.4,
818343,1932375,99,2.1.2.01.2,
1359307,2505540,100,357,
776889,1887509,99,...00331.0,
570422,1668756,101,4.9,
202494,618669,99,1000000114,
564236,1662204,101,3.3,
824204,1938305,101,6.2,
292062,903071,99,..00012211,
553267,1648333,100,10,
237217,746058,100,5,
476296,1418827,100,11,
448395,1352208,99,1.....3..5,
744293,1851193,101,5.1,
832859,1947590,101,6.2,
1178184,2313847,99,2...222.2.,
470365,1408909,100,17,
452307,1363339,99,....011211,
68872,295880,100,98,
472788,1414407,99,.1....22.4,
