87977,poetry-festival,P3612
117554,corn-oil,C654
30308,reference-to-paul-simon,R1652
122699,magical-instrument,M2452
117512,hanging-picture-falling-down-from-wall,H5252
130853,peace-pin,P215
92113,danton,D535
112908,mid-century-homes,M3253
80672,eastern-townships,E2365
113578,unzipping-a-man's-pants,U5215
122693,armed-helicopter,A6534
35947,range-rover,R5261
53414,reference-to-liza-minnelli,R1652
55192,new-york-city-subway,N6232
46481,cyanide-poisoning,C5312
101438,university-of-california-santa-cruz,U5162
67127,knights-of-saint-john,K5232
41697,wishy-washy,W2
1634,reference-to-socrates,R1652
2916,eloping,E4152
9336,sugar,S26
118592,duster-collector,D2362
122185,leg-infection,L2512
66718,jewish-lesbian,J2421
51008,cartoon-spider,C6352
51551,low-blood-pressure,L1431
4716,conceit,C523
102129,androgynous-female,A5362
25617,motocycle,M324
96382,emotional-archeology,E5354
99506,all-in-one-room,A4565
24986,reference-to-marilyn-manson,R1652
115841,pyrrhic-victory,P6212
63799,removing-each-other's-clothes,R5152
15726,independent-film-maker,I5315
100826,cape-the-landscape,C1345
45529,autumn-leaves,A3541
129879,purple-eyes,P6142
127527,reference-to-katherine-cornell,R1652
77886,le-bourget-airport,L1623
84287,gabby-cabbie,G121
68745,51-pegasi-b,P21
72089,polish-soviet-war,P4213
36555,unpopularity,U5146
20944,slam-on-brakes,S4516
101517,child-narrates-own-future,C4356
93871,touching-one's-hair,T2525
92315,capuchin-monks,C1252
130228,palmleaf-fan,P4541
24704,orthodox,O632
6462,playing-with-own-breasts,P4523
125109,garborone-south-africa,G6165
15682,australian-television,A2364
115579,letter-to-a-newspaper,L3635
62712,retreating,R3635
74225,reference-to-willa-cather,R1652
90419,road-work,R362
119546,pierre-curie,P626
92360,squeaky-shoes,S2
32995,sincerity,S5263
96726,teacher's-aide,T2623
7433,pocket-watch,P232
22810,russian-nightclub,R2523
59658,awkward-apuse,A2631
50914,anthropomorphic-clothing,A5361
59344,apoplexy,A142
52610,background-check,B2653
132596,boy-scouts-of-america,B2321
28563,primal-scream,P6542
130892,glamour-magazine,G4565
23400,threat-to-kill,T6324
83882,breakfast-tray,B6212
20516,imaginary-character,I5256
121179,litterbug,L3612
13927,fake-british-accent,F2163
8729,psychometry,P2536
125536,basketball-shoes,B2314
82476,road-repair,R3616
27018,jury-room,J65
77336,no-actors,N2362
23218,fake-amnesia,F252
111246,c-allstar,C4236
5109,escort-service,E2632
118092,indiana-state-penitentiary,I5352
41381,secret-burial,S2631
133946,woman-marries-two-brothers,W5623
129640,arts-college,A6324
7171,quack-doctor,Q2323
130051,smart-card,S5632
7012,german-immigrant,G6526
117068,funding-cut,F5352
69361,lamb-skin,L5125
119900,wavy-gravy,W1261
80673,sang-from-stage,S5216
16632,reference-to-horsa,R1652
22574,dumbwaiter,D5136
104882,karlsbad-austria,K6421
59821,puerto-rican-flag,P6362
42173,actuary,A236
75099,sex-under-a-waterfall,S2536
59286,village-life,V4241
93455,dismembered-leg,D2516
36855,invisible-woman,I5121
388,multiplayer,M4314
15355,feeding-a-baby,F3521
123537,used-clothing,U2324
19037,false-accusation-of-stealing,F4235
125401,searching-for-item-one-is-sitting-on,S6252
40544,monster-on-display,M5236
86033,hampstead-village-london,H5123
133476,online-combat,O5452
100361,school-bus-safety,S2412
84666,wrong-house,W652
40361,valuable-stamp,V4142
26443,christmas-carolling,C6235
39153,reference-to-marc-jacobs,R1652
13974,burning-papers,B6521
85856,taking-the-law-into-one's-own-hands,T2523
121562,hostile-act,H2342
23434,making-pancakes,M2521
39061,texting-and-driving,T2352
104865,evil-photography,E1413
10194,videographer,V3261
89165,male-footsie-under-the-table,M4132
47706,spinning-newspaper,S1525
60042,riverdance,R1635
36921,fashion-runway,F2565
118314,chastity-belt-key,C2314
41328,self-interest,S4153
84995,kabuki-makeup,K1252
83084,planted-information,P4535
21765,smoking-in-bed,S5252
113887,stairway-lift,S3641
112937,digging-through-a-prison-wall,D2523
105895,land-mafia,L5351
3794,ghost-boy,G231
32870,old-maid,O4353
115868,new-chapter,N2136
46309,chinese-calligraphy,C5242
104190,sunny-deol,S534
88278,sex-in-a-train-toilet,S2536
103996,coach-player-relationship,C2146
95537,prog-metal,P6253
9952,tnt,T53
106912,harvard-professor,H6163
73186,internet-domain,I5365
37186,girl-kissing-girl,G6425
56391,liberty-head-double-eagle,L1631
92908,lenape-tribe,L5136
81045,shutting-a-window-on-someone,S3525
47652,javelin-missle,J1452
102908,ashmatic,A2532
133633,throwing-a-cake,T652
92423,shiraz,S62
82189,hero-beaten-up,H6135
125538,squid-ink,S2352
123987,toblerone,T1465
54759,reference-to-ludwig-boltzmann,R1652
90452,sugary-cereal,S2626
105738,recreation-of-real-game-show,R2635
10740,youth-group,Y3261
28840,heroin-user,H6526
12710,forbidden-city,F6135
80316,toughie,T2
131712,film-assignment,F4525
46092,chasm,C25
56412,first-issue-of-playboy,F6232
84306,military-intervention,M4365
125017,reference-to-g.k.-chesterton,R1652
9946,condemned-man,C5353
128374,flat-broke,F4316
13996,airship,A621
32604,dognapping,D2515
33040,reference-to-harvey-weinstein,R1652
54817,animal-bite-victim,A5413
89712,gay-man-lesbian-woman-relationship,G5421
129738,walking-into-the-sunset,W4252
131510,gutting-a-seal,G3524
105073,hyperindividualism,H1653
118351,vestal-virgin,V2341
95165,forest-theatre-carmel-california,F6236
128057,st.-peters-basilica-vatican-city,S3136
45061,heart-rate-monitor,H6363
116322,toms-brook-virginia,T5216
50037,drinking-from-the-carton,D6525
113609,stomping-on-a-mud-puddle,S3515
33817,killed-on-the-day-before-one's-retirement,K4353
125768,canon-86x9.3,C52
15640,reference-to-lorenzo-de-medici,R1652
133278,shift-the-power,S1316
109419,spokeswoman,S125
33561,football-ground,F3142
48336,floating-head,F4352
31913,strapling,S3614
10963,crack-house,C62
37882,entertainment-center,E5363
81808,bamyan,B5
20712,modesto-california,M3232
4820,broadway-star,B6323
44719,anemia,A5
106967,dog-bites-someone's-testicles,D2132
50277,flying-horse,F4526
13656,former-ny-firefighter,F6565
58745,automatic-gate,A3532
97314,reference-to-my-darling-clementine,R1652
99114,outing-someone,O3525
117717,crucifix-tattoo,C6212
84535,ed-sullivan-impersonation,E3241
30841,lipstick-kiss-on-check,L1232
73760,dazed-character-hears-birdies,D2326
112121,under-tipping,U5363
14652,blizzard,B4263
87365,royal-canadian-air-force,R4253
16331,focaccia,F2
52302,messy-person,M2162
40023,sense-of-humor,S5215
114326,sjælland,S2453
83031,john-paul-revere,J5146
118648,african-jew,A1625
90186,ying-yang-balls,Y5252
99324,spindel,S1534
12567,gear,G6
47171,fda,F3
84966,dressing-a-child,D6252
97938,polar-bearskin-rug,P4616
66850,reference-to-yahweh,R1652
121110,smashing-cds,S5252
46547,balloon-full-of-drugs,B4514
108701,2d-digital,D3234
53179,reference-to-ruth-buzzi,R1652
5077,autistic-teenager,A3232
33050,reference-to-ray-romano,R1652
125559,sleeping-with-one's-brother,S4152
16087,prison-escape-plan,P6252
60397,revenge-of-nature,R1521
65039,only,O54
62926,dinghy,D52
126025,tanning-machine,T5252
6141,creature,C636
11248,schoolgirl-uniform,S2426
77805,georgian-soldier,G6252
72716,cutting-off-clothing,C3521
79561,racing-car-accident,R2526
110424,thousand-stitch-belt,T2532
109369,mentally-challenged-child,M5342
64849,anti-gay-celebrit-tv-reality-television-show,A5324
78129,crowded-shower,C6326
112706,surgical-instrument,S6245
2382,sports-team,S1632
114900,mad-cop,M321
131113,access-hollywood,A243
88993,sprint-car,S1653
109248,reciprocity,R2162
56445,raining-cats-and-dogs,R5232
55566,retarded-rape,R3636
87157,poorhouse,P62
128053,fort-jefferson,F6321
98601,nuclear-first-strike,N2461
6721,school-children,S2424
54295,factory-accident,F2362
130074,magadan-gulag,M2352
120325,reference-to-big-jim-colisimo,R1652
46758,child-offender,C4315
90679,piazza-san-marco,P2562
88655,pulling-a-tooth,P4523
105341,risky-loan,R245
29190,chronicle,C6524
124258,leg-tumor,L2356
129781,cat-chases-bird,C3216
51775,cocoa-butter,C2136
118452,anthropomorphic-radio,A5361
35350,grieving-father,G6152
59955,reference-to-banana-repubkic-the-store,R1652
7459,native-american-chief,N3156
102022,good-night-sweet-prince,G3523
128976,technical-theatre,T2524
79201,intercepted-message,I5362
72487,shot-on-digital,S3532
22993,jazz-club,J241
1826,waterboarding,W3616
66201,reference-to-eeyore,R1652
106226,ending-love,E5352
8,twitter,T36
52831,talking-horse,T4252
122064,reference-to-la-cucaracha,R1652
20590,brat-pack,B6312
24826,former-child-star,F6562
122623,bloomingdales,B4523
131834,computer-download,C5136
81134,department-store-owner,D1635
36809,film-running-backwards,F4565
42218,man-carrying-a-woman,M5265
25641,cockney,C25
2116,nbc,N12
41201,followed-by-someone-in-a-car,F4312
61158,cutting-hair-with-a-knife,C3526
91430,biting-a-finger,B3521
21138,pet-door,P36
50145,figernail-torture,F2654
121895,shaving-someone's-body,S1525
87175,the-other-side,T3623
68568,hair-fall,H614
77116,balloon-race,B4562
87423,woman-putting-on-panties,W5135
12640,slingshot,S4523
93864,latin-grammar,L3526
10380,panama-hat,P53
75680,black-bat,B4213
92785,hormonal-injection,H6545
116099,cousin-versus-cousin,C2516
77907,reference-to-thomas-mann,R1652
73985,santo-domingo,S5352
23369,rolling-a-joint,R4525
22343,reference-to-jimi-hendrix,R1652
60293,crotch-scratch,C6326
30093,walking-home-from-school,W4252
24148,venture-capital,V5362
1219,recycling,R2452
124748,cartoon-raven,C6356
63324,gates,G32
85392,bob-barr,B16
22683,low-blow,L14
39676,gun-for-hire,G516
102139,kinemen,K5
58433,junior-doctor,J5632
10799,red-china,R325
73771,afrikaan,A1625
70277,japanese-civil-war,J1521
77487,goat-feces,G312
24622,valuable-painting,V4141
24185,celibacy,C412
4016,shadow,S3
93588,general-field-marshal,G5641
118261,paice,P2
60022,reference-to-msn,R1652
14893,laughing-gas,L252
52246,dream-maker,D6526
98619,head-in-fishbowl,H3512
106555,ppo,P1
120702,sex-on-live-tv,S2541
95625,trapped-in-a-closet,T6135
89932,colonel-heeza-liar-series,C4542
93928,kopeck,K12
104034,stamp-album,S3514
56106,signed-photograph,S2531
63887,deportee,D163
70804,reference-to-pat-garrett,R1652
73597,kundalini,K5345
40307,ex-pornography-actress,E2165
41281,9th-century,T2536
31842,burning-a-letter,B6524
96631,electric-installation,E4236
122876,marriage-ceremony-stopped,M6265
69654,reference-to-king-david,R1652
51580,defenestration-of-prague,D1523
60405,shooting-a-door,S3523
63834,peeping,P152
54932,untieable-knot,U5314
130597,body-relaxation,B3642
76100,commedia-all'italiana,C5343
40128,war-trauma,W6365
104073,suicidal-behavior,S2341
34487,102nd-century,N3253
75488,n'djamena-chad,N3252
88732,inkwell-imps,I5245
134078,beauport,B163
109431,118th-street-manhattan-new-york-city,T2363
120950,bag-over-someone's-head,B2162
31977,godparent,G3165
120420,tylosaurus,T4262
87760,southern-sheriff,S3652
1157,freezer,F626
54126,hoof,H1
96144,reference-to-neil-patrick-harris,R1652
753,reference-to-george-clooney,R1652
101811,computer-cable,C5136
96013,photography-club,P3261
81812,karsule-run,K6246
98924,space-weed,S123
39642,asylum-seeker,A2452
11170,hot-pants,H3153
54119,shattering-glass,S3652
115102,egg-broken-on-camera-lens,E2162
42820,nickel,N24
125696,bed-moving-by-itself,B3515
14761,gameshow,G52
32422,boeing-767,B52
108742,ship-launches,S1452
118338,message-in-eyeball,M2514
93893,mauser-c96-pistol,M2621
78757,eternal-damnation,E3654
41212,rogue,R2
87944,barefoot-virgin,B6131
120067,themed-casket,T5323
40928,dragonmaster,D6252
117836,reference-to-dorothy-sayers,R1652
117742,three-oaks-michigan,T6252
89791,fake-papers,F2162
60895,gun-mount,G53
38996,number-99-as-character-name,N5162
101695,assassination-of-king,A2535
21005,stolen-identity,S3453
98200,keung-si,K52
104564,swedish-restaurant,S3262
3931,hiding-under-covers,H3525
25794,zelda,Z43
104283,incriminating-film,I5265
18431,defile,D14
128696,closet-smoker,C4232
84933,sundown,S535
101332,buying-a-theatre-ticket,B5236
105363,antenna-galaxies,A5352
124096,dance-drama,D5236
101540,john-holt,J543
83314,setting-a-caged-bird-free,S3523
27660,caught-eavesdropping,C2312
84140,foreign-holiday,F6254
31425,drum-set,D6523
9055,beheading,B352
23354,short-circuit,S6326
33110,claymation,C4535
94962,vernon-quillan,V6524
49618,great-smoky-mountains,G6325
17674,breaking-furniture,B6252
21291,tobacco-shop,T121
97755,jazz-ballet,J2143
67547,photosynthesis,P3253
59887,anniston-alabama,A5235
26698,melting-ice,M4352
84585,tv-pilot-not-ordered-to-series,T1435
57660,psychic-counselor,P2524
18583,vice-president,V2162
90906,misrepresentation,M2616
33447,dodo,D3
83979,burned-on-butt,B6535
75292,item,I35
59379,balancing,B4525
117134,kickabout,K213
61281,soldier's-wife,S4362
12509,ancient-myth,A5253
34608,film-fan,F4515
110644,appliance-salesman,A1452
114997,progresso-soup,P6262
91343,fingering-someone's-vagina,F5265
98491,chicon,C25
24995,million-dollars,M4534
94403,sourouzian,S625
45723,music-company,M2515
119231,needle-fish,N3412
21678,anime-parody,A5163
87088,reference-to-venus-de-milo,R1652
51482,7-of-hearts,O1632
59084,afterlife-encounter,A1364
101595,falling-down-an-embankment,F4523
126381,fountains-of-belagio,F5352
99485,teens-and-religion,T5253
7782,guns-of-the-west,G5213
6444,barbecued-ribs,B6123
98357,cleo,C4
96092,reference-to-alfred-kinsey,R1652
71673,spanish-mission,S1525
45068,turret,T63
72156,school-recess,S2462
66138,eye-shadow,E23
99083,supermarket-worker,S1656
58655,ray-charles,R2642
116756,orny-adams,O6535
45173,stabbed-with-an-ice-pick,S3135
10395,art-forgery,A6316
55298,reference-to-jackie-chan,R1652
78343,nanavati-commission,N5132
46123,crime-against-child,C6525
116736,bream,B65
16998,dodge-city-kansas,D3232
36980,man's-best-friend,M5212
102249,indian-filmmaking,I5351
122003,milk-fund,M4215
88325,4-ball,B4
30404,silk-scarf,S4261
16785,japanese-american,J1525
52916,mescaline,M245
75246,sieg-heil,S24
103458,moisture,M236
49292,animal-feces,A5412
71341,contender,C5353
127172,stage-driver,S3236
79382,home-for-unwed-mothers,H5165
66471,man-staring-at-a-woman,M5236
132205,fight-choreographer,F2326
7854,bar-keeper,B6216
77811,boy-hit-by-a-car,B3126
65201,communist-cell,C5232
35810,panic-button,P5213
83151,longboat,L5213
18443,ticinus-river,T2526
125224,fear-that-machines-will-conquer-humanity,F6352
74079,hooker-with-holiday-spirit,H2634
88661,filmed-stage-play,F4532
101260,carnegie-mellon,C6525
87866,killed-with-saw,K432
115819,talking-on-a-telephone-while-on-the-toilet,T4252
131479,red-coral,R3264
44547,yurt,Y63
86553,wija,W2
102641,spider-hole,S1364
78915,female-sucking-on-female's-finger,F5425
107676,matchstick-box,M3232
1394,cleaning-lady,C4524
55719,space-transmission,S1236
42231,reference-to-judge-judy,R1652
93361,jazz-concert,J2526
63005,night-train,N2365
104760,silenzio,S452
16738,twelve-thousand-dollars,T4132
17974,reference-to-marc-andrew-'pete'-mitscher,R1652
103008,thule,T4
105327,floor-polishing-machine,F4614
23688,broken-glass-in-a-picture-frame,B6252
13507,trick-riding,T6263
70612,key-hole,K4
82506,learning-to-play-the-piano,L6523
119648,fort-de-france-martinique,F6316
118300,booster-seat,B2362
75414,panty-peeing,P5315
62236,missoula-montana,M2453
54785,spanish-conquistador,S1525
56418,decoder,D236
27417,music-scene,M25
1992,ruby-arizona,R1625
38202,injured-leg,I5263
87206,killed-in-a-duel,K4353
32781,man's-head-on-woman's-lap,M5235
12621,frying-an-egg,F6525
990,adult-animation,A3435
91640,d7peacemaker,D1252
126102,hidden-envelope,H3514
40933,rack,R2
54859,rem-sleep,R5241
40087,child-assassin,C4325
132571,missing-truck,M2523
13736,hormones,H652
2876,milk,M42
71400,train-attendant,T6535
11883,ethnography,E3526
72012,la-baule,L14
127253,reference-to-emile-zola,R1652
86644,westwood-california,W2324
44718,tokyo-edo-japan,T2321
9434,heat-wave,H31
3317,beverly-hills-california,B1642
85618,reference-to-little-bo-peep,R1652
131577,szydlowiec-poland,S2342
48666,horse-owner,H6256
107347,classical-music-video,C4245
73938,based-on-article,B2356
101556,death-of-butler,D3134
116545,moroccan-lamp,M6254
100654,water-wheel-torture,W3643
38170,gemini-capsule,G5212
60229,punctuality,P5234
63604,reference-to-the-american-film-institute,R1652
92954,multiple-killing,M4314
57580,grape-growing,G6126
100160,queen-of-the-night,Q5135
103632,offering-a-ride,O1652
37410,high-explosive,H2142
88131,coming-out-to-child,C5232
58098,dojang,D252
68015,incorrect-weather-forecast,I5262
71749,shakespeare-adaption,S2163
92624,watching-tv-upside-down,W3252
46743,learning-a-person-is-one's-son,L6521
41853,carboy,C61
101563,distant-trumpet,D2353
126652,throwing-pizza-on-a-wall,T6521
90070,reference-to-aldo-moro,R1652
7383,courage,C62
18798,table-manners,T1456
130671,hosepipe,H21
80347,sardinia-italy,S6353
40819,cartoon-weapon,C6351
22957,multi-ethnic,M4352
90980,digital-cinema,D2342
99804,eating-with-fingers,E3523
44357,modeling-agency,M3452
17436,late-for-a-date,L3163
133046,robot-cardboard-cut-out,R1326
33920,3d-glasses-with-special-vision,D2423
120539,hong-kong-entertainment-industry,H5252
47426,papier-mache,P1652
47507,year-1873,Y6
24989,convicted-felon,C5123
35326,missing-page,M2521
125851,fat-family,F3154
17019,missouri-river,M2616
30280,parkinson's-disease,P6252
20385,fear-of-the-unknown,F6135
10252,discovering-one-is-pregnant,D2165
47989,interracial-conflict,I5362
1671,guardia-civil,G6321
120049,self-gratification,S4126
54970,algorism,A4262
42327,idiot-boss,I312
46649,detective-magazine,D3231
61156,sex-in-the-snow,S2532
75951,street-entertainer,S3635
20070,arpanet,A6153
90121,sissified,S213
94259,turkish-linen,T6245
62181,class-of-2001,C421
86591,zamolxis,Z542
100090,kirsch-germany,K6265
40918,peace-plan,P2145
53080,all-black-cast,A4142
2407,period,P63
11526,south-carolina,S3264
3423,comic-book-review,C5212
20771,scientific-theory,S2531
70480,hand-fan,H5315
52476,political-engagement,P4324
48703,uso-show,U2
85440,mexican-senator,M2525
10349,french-teacher,F6523
115311,mendips-liverpool-england,M5312
120189,f.-scott-fitzgerald,F2313
126941,bat-excrement,B3265
92235,head-mounted-on-wall,H3535
41781,plans,P452
61173,heaven-vs-hell,H1512
35769,political-career,P4324
38465,sci-fi-spoof,S2121
114680,cameo-by-source-novelist,C5126
11460,chinese-culture,C5243
21819,pillow-talk,P4342
50739,old-woman-on-a-bycycle,O4351
90440,nagging-children,N2524
121226,glider-planes,G4361
133472,reference-to-the-garrick-gaities,R1652
87547,wire-recorder,W6263
97696,sesame-soup,S2521
100683,jump-and-run,J5153
118599,standing-on-donkey,S3535
103052,croix-rouge-paris,C6262
39600,glee-club,G4241
5064,railroad-track,R4636
10122,reference-to-home-depot,R1652
84769,flat-track,F4362
52543,second-bill-of-rights,S2531
71017,pocket-motorcycle,P2353
132331,cleaning-a-latrine,C4524
28113,theatrical-play,T3624
104119,reference-to-green-eggs-and-ham,R1652
57838,quacking,Q252
51353,answering-a-pay-phone,A5265
54314,vip-lounge,V1452
9267,behavior-dictated-by-hidden-person-with-weapon,B1632
36714,fcc,F2
70064,humbleness,H5145
29305,dragging-water-for-a-body,D6252
75530,indoor-parking-lot,I5361
8143,silk-stockings,S4232
102608,fertile-man,F6345
100320,water-tap-through-stomach,W3631
50499,school-heirarchy,S2462
2871,pledge-of-allegiance,P4321
61075,fanfilm,F5145
33346,chinook-salmon,C5245
134015,seamstresses,S5236
100534,international-love-relationship,I5365
92704,dmc,D52
57389,lesbian-officer,L2151
132830,sarkad-hungary,S6235
28881,foster-son,F2362
114456,broken-carriage-axle,B6252
31018,foyer,F6
125165,union-square-san-francisco,U5262
36482,women-wrestling,W5623
21790,man-hitting-wife,M5352
9407,trestle-bridge,T6234
115193,minnesota-vikings,M5231
40982,kanyakumari-india,K5256
6038,furrier,F6
79827,caveman-game,C1525
516,free,F6
87283,reference-to-compoany-the-stage-musical,R1652
106343,kiss-on-top-of-car,K2531
56673,reference-to-saint-francis-of-assisi,R1652
25656,cribbage,C612
28990,viking-probes,V2521
118729,sex-in-a-police-car,S2514
117054,placed-in-90's,P4235
49976,stung-multiple-times,S3525
119077,reverend-billy,R1653
28829,bordello,B634
43113,trick-roper,T6261
60538,dance-legend,D5242
65820,reference-to-william-powell,R1652
94549,underground-digging,U5362
123146,communist-dictatorship,C5232
8352,mazda,M23
80110,george-eastman-house,G6235
33585,box-office,B212
90343,biergarten,B6263
35339,waste-disposal,W2321
71750,teen-movie,T51
9673,screwdriver,S2636
17802,coin-tossing,C5325
57466,mary-hannah-hanchett-hunt-quotation,M6523
38470,hit-by-a-log,H3142
60511,eyes-surrounded-by-darkness,E2653
76519,bank-representative,B5261
59851,all-night-poker-game,A4523
41105,natural-remedy,N3646
132920,superbeing,S1615
125025,chumscrubber,C5261
8851,dancing-on-a-table,D5252
114882,food-basket,F3123
97188,australian-artist,A2364
39694,transformative,T6521
53407,reference-to-ron-jaworski,R1652
71982,solidarity-movement,S4363
87000,nescafe,N21
78601,typo-in-title,T1534
13784,rooster,R236
132315,duduk,D32
81761,lightheartedness,L2363
98232,reference-to-eros,R1652
9083,falling-out-a-window,F4523
4904,running-gag,R52
132216,shaking-building,S2521
108089,kargil-war,K6246
26816,british-parliament,B6321
11116,sexual-experimentation,S2421
39432,reference-to-emma-goldman,R1652
42477,flight-delay,F4234
8237,cloning,C452
95067,worker's-rally,W6262
114671,trekkies,T62
16145,jailer,J46
60357,shrugging,S6252
21237,french-canadian-stereotype,F6525
101192,flyover,F416
74883,the-arduous-march,T6325
21943,thrown-through-a-glass-door,T6536
6649,row-house,R2
66957,year-1599,Y6
76168,santa-fe-trail,S5313
75921,using-a-microphone-stand-as-an-air-guitar,U2525
48277,dullahan,D45
23698,german-scientist,G6525
101119,misleading-star-billing,M2435
88606,pulchritude,P4263
86888,toasting-bread-with-an-electric-iron,T2352
104167,reference-to-the-dixie-chicks,R1652
23629,back-bruise,B2162
14757,punch-and-judy,P5253
119966,ballet-flamenco,B4314
23116,unlikely-friendship,U5424
113290,baby-rhinoceros,B1652
113650,creative-movement,C6315
130251,open-source-intelligence,O1526
105090,pergamon,P625
8311,airplane-runway,A6145
75384,william-tecumseh-sherman,W4532
120527,reference-to-salma-hayek,R1652
102125,roasting-spit,R2352
109149,porta-portese-rome,P6316
112836,pushed-in-front-of-subway-train,P2351
69145,hornaday,H653
19712,married-woman,M635
73525,acquaintance,A2535
64269,railroad-company,R4632
82748,son-shaves-father,S5212
55913,yellow-dye,Y43
44722,wire-sculpture,W6241
48872,commercial-plug,C5624
126176,gemeinschaft,G5213
40831,massive-monkees,M2152
4858,scottish-highlands,S2324
85867,fried-chicken-franchise,F6325
120519,jewish-mexican,J2525
95880,black-&-white-to-sepia-to-color,B4232
125263,supposed-impostor,S1235
112039,dancing-with-a-mannequin,D5252
97278,monkeys-paw,M521
35654,gay-neighbor,G5216
61245,based-on-website,B2351
42402,the-bends,T1532
62596,turks,T62
27144,passion-play,P2514
65358,university-of-alabama,U5162
96237,footlight,F3423
313,frog,F62
101383,curling-hair,C6452
133130,money-cutter,M5236
90630,false-hope,F421
46760,crown-attorney,C6536
114562,u.s.s.-intrepid,U2536
7375,sickness,S252
84574,concoction,C5235
54506,dire-wolf,D641
52524,environmental-change,E5165
109722,seal-trainer,S4365
41631,rita-hayworth-poster,R3631
98982,aquatic-dancing,A2323
132780,cannabis-cup,C5121
76735,georges-moustaki,G6252
10176,big-business,B2125
39129,radioactive-powers,R3231
34739,red-crowned-crane,R3265
114348,trigger-sports,T6262
89768,arles,A642
106845,eggs-tuffed-up-anus,E2313
83625,big-fish-in-middlesex,B2125
81693,celebrity-criminal,C4163
91717,reference-to-turandot-the-opera,R1652
84957,running-after-a-car,R5213
96526,siboney,S15
66622,vaulted-roof,V4361
84591,mystery-author,M2363
62964,gym-uniform,G5165
30283,eeny-meeny-miny-moe,E5
45604,sorority-sister,S6323
34263,tweed,T3
131938,machine-head,M253
69997,scalding-water,S2435
12208,romantic-literature,R5324
122685,wally's-burger,W4216
81919,sex-in-dressing-room,S2536
76612,us-army-aircorps,U2656
116242,florida-state-constitution,F4632
31692,malvinas-war,M4152
12004,model-builder,M3414
74983,hassan-sherkat,H2526
21166,survivor-clause,S6162
103109,eiffel-tower-music-boi,E1436
112012,grabbing-chest-hair,G6152
80811,drawing-on-cast,D6525
72611,gryphon,G615
63614,rubbing-ice-on-someone,R1525
87078,reference-to-james-darren,R1652
20530,erotic-fantasy,E6321
4051,battle-of-wills,B3414
120272,tinku,T52
104299,female-sitting-on-male's-lap,F5423
6067,last-of-one's-kind,L2315
55654,honorable-discharge,H5614
114838,tree-on-fire,T6516
75355,wheelchair-construction,W4262
132097,herbert-marcuse,H6163
45698,restaurant-customer,R2365
47127,dishonor,D256
115691,belfast-telegraph,B4123
51655,chicken-pot-pie,C2513
106062,first-offence,F6231
2845,faith,F3
119009,taking-another-person's-name,T2525
52871,wrong-body-in-a-grave,W6521
104566,king-louis-xi,K5242
68191,supply-line,S145
4101,television-turns-off-by-itself,T4125
62216,year-1589,Y6
75549,battle-of-gettysburg,B3412
45680,futility,F343
1851,electro-magnetic-pulse,E4236
118614,helicopter-crashes-into-a-building,H4213
30818,choked-up,C231
91668,subsoil,S124
133835,oboe-player,O146
48056,brown-v-board-of-education,B6516
26581,porridge,P632
88872,japanese-occupation-of-korea,J1521
65199,social-psychology-of-society,S2412
65158,unborn-brother,U5165
78177,psychobilly,P214
122610,sucking-brains,S2521
38562,mind-power,M5316
58119,cavitation,C135
58165,title-based-on-film,T3412
33595,tory,T6
9333,romantic-kiss,R532
94556,reference-to-henry-b-walthall,R1652
124640,tortilla-maker,T6345
28148,civil-war-buff,C1461
77499,multiple-sex-positions,M4314
8613,bandana,B535
10082,cruising,C6252
24893,mass-murderer,M2563
118504,raise-the-song,R2325
18598,minor-league-baseball,M5642
31797,space-storm,S1236
124348,character-says-know-it?-i-wrote-it,C6236
126177,cuckoo-in-the-nest,C2535
34987,adverse-reaction,A3162
10204,ignorance,I2565
64140,hit-parade,H3163
131997,old-fashioned-girl,O4312
89663,star-wars-game,S3625
120524,sida,S3
72333,fear-love,F641
73635,abandoned,A1535
62376,tv2-danmark,T1356
51894,breaching-submarine,B6252
63501,hot-chocolate-with-marshmallows,H3243
27047,actress-talks-to-audience,A2362
36551,homicidal-baby,H5234
20005,police-work,P4262
69850,lock-11,L2
22325,crime-lab,C6541
41029,reference-to-carnac-the-magnificent,R1652
43872,reference-to-our-gang,R1652
57334,unable-to-hit-a-ball,U5143
4983,racial-tension,R2435
79780,lady-of-society,L3123
44820,smelly-socks,S542
126899,perth-amboy-new-jersey,P6351
89076,stocks-the-instrument-of-punishment,S3235
9629,joker,J26
10083,monster-truck,M5236
78411,american-writer,A5625
34755,economic-development,E2523
3103,teenage-sex,T52
68968,exotic-bird,E2321
115731,humping-onto-a-truck,H5152
116399,egg-hunt,E253
52337,regulatory-capture,R2436
43164,crash-into-building,C6253
102032,high-school-drama-class,H2436
124390,actor's-psyche,A2362
130308,group-dynamics,G6135
75380,music-educator,M2323
709,hearing-noises,H6525
92399,divinity-class,D1532
76936,fallen-warrior,F456
99611,speedy-trial,S1364
31167,news-photographer,N2132
106589,architectural-model-of-town,A6232
82377,franklin-tennessee,F6524
50292,fear-grin,F6265
84407,reference-to-damon-runyan,R1652
111339,commandatore,C536
29755,robert-oxton-bolton-quotation,R1632
70333,shouting-fire-in-the-hole,S3521
87460,cape-wind,C153
126992,maquarie-harbour,M2616
22006,reference-to-bill-clinton,R1652
84636,killer-taunting-police,K4635
43695,supreme-court-ruling,S1652
67789,1604-supernova,S1651
